Name,Images of Name,True Positives,Percent TP,False Negatives,Percent FN,False positives,Total faces,Percent FP
Ernie_Stewart,1,1,100.0,0,0.0,0,6688,0.0
Carlos_Barra,1,1,100.0,0,0.0,5,6688,0.1
Tom_Lantos,1,1,100.0,0,0.0,8,6688,0.1
Joan_Jett,1,1,100.0,0,0.0,0,6688,0.0
Tim_Floyd,2,2,100.0,0,0.0,2,6688,0.0
Billy_Crawford,1,1,100.0,0,0.0,0,6688,0.0
Martie_Maguire,1,1,100.0,0,0.0,0,6688,0.0
Maria_Shriver,8,5,62.5,3,37.5,1,6688,0.0
Michael_Piuze,1,1,100.0,0,0.0,18,6688,0.3
Juliette_Lewis,1,1,100.0,0,0.0,0,6688,0.0
Nancy_Reagan,2,2,100.0,0,0.0,0,6688,0.0
Tom_Cruise,10,2,20.0,8,80.0,1,6688,0.0
Tomoko_Hagiwara,2,2,100.0,0,0.0,6,6688,0.1
Carla_Del_Ponte,3,1,33.3,2,66.7,8,6688,0.1
Mary_McCarty,1,1,100.0,0,0.0,5,6688,0.1
Gerard_Butler,1,1,100.0,0,0.0,1,6688,0.0
Mark_Broxmeyer,1,1,100.0,0,0.0,2,6688,0.0
Oracene_Williams,1,1,100.0,0,0.0,7,6688,0.1
George_Papandreou,4,4,100.0,0,0.0,5,6688,0.1
Mark_Kelly,1,1,100.0,0,0.0,3,6688,0.0
Ulrich_Kueperkoch,1,1,100.0,0,0.0,10,6688,0.1
Mikhail_Wehbe,4,4,100.0,0,0.0,30,6688,0.4
Melina_Kanakaredes,1,1,100.0,0,0.0,1,6688,0.0
Bryan_Murray,1,1,100.0,0,0.0,2,6688,0.0
Simon_Yam,1,1,100.0,0,0.0,0,6688,0.0
Mark_Hurlbert,5,5,100.0,0,0.0,1,6688,0.0
Jonathan_Mostow,2,2,100.0,0,0.0,6,6688,0.1
Martin_McGuinness,4,4,100.0,0,0.0,1,6688,0.0
Nathan_Smith,1,1,100.0,0,0.0,1,6688,0.0
Laura_Bozzo,1,1,100.0,0,0.0,12,6688,0.2
Jim_Taylor,1,1,100.0,0,0.0,0,6688,0.0
Will_Self,1,1,100.0,0,0.0,2,6688,0.0
Denise_Johnson,2,1,50.0,1,50.0,2,6688,0.0
Val_Ackerman,1,1,100.0,0,0.0,2,6688,0.0
Pete_Sampras,22,19,86.4,3,13.6,0,6688,0.0
Gene_Hackman,1,1,100.0,0,0.0,8,6688,0.1
Eva_Dimas,2,2,100.0,0,0.0,1,6688,0.0
Mark_Everson,1,1,100.0,0,0.0,126,6688,1.9
Brandon_Knight,1,1,100.0,0,0.0,7,6688,0.1
Bill_Parcells,2,1,50.0,1,50.0,4,6688,0.1
Joy_Bryant,1,1,100.0,0,0.0,1,6688,0.0
Carlos_Manuel_Pruneda,3,3,100.0,0,0.0,0,6688,0.0
Harold_Brown,1,1,100.0,0,0.0,1,6688,0.0
Alain_Cervantes,1,1,100.0,0,0.0,6,6688,0.1
Imad_Moustapha,2,2,100.0,0,0.0,2,6688,0.0
Sergei_Yastrzhembsky,1,1,100.0,0,0.0,0,6688,0.0
Nastassia_Kinski,2,2,100.0,0,0.0,4,6688,0.1
Martin_McCauley,2,2,100.0,0,0.0,4,6688,0.1
Bob_Goldman,1,1,100.0,0,0.0,18,6688,0.3
Ana_Sebastiao,1,1,100.0,0,0.0,6,6688,0.1
Erick_Barkley,1,1,100.0,0,0.0,13,6688,0.2
Niall_Connolly,1,1,100.0,0,0.0,2,6688,0.0
Ernie_Fletcher,2,1,50.0,1,50.0,7,6688,0.1
Mike_Montgomery,2,1,50.0,1,50.0,2,6688,0.0
Melissa_Etheridge,2,1,50.0,1,50.0,3,6688,0.0
David_Hyde_Pierce,4,3,75.0,1,25.0,2,6688,0.0
Sean_Hayes,2,2,100.0,0,0.0,9,6688,0.1
Bo_Ryan,2,2,100.0,0,0.0,4,6688,0.1
Tung_Chee-hwa,8,8,100.0,0,0.0,16,6688,0.2
Dita_Von_Tesse,1,1,100.0,0,0.0,1,6688,0.0
Michael_Moore,3,3,100.0,0,0.0,1,6688,0.0
Lena_Katina,1,1,100.0,0,0.0,0,6688,0.0
Perry_Gibbs,1,1,100.0,0,0.0,4,6688,0.1
Michael_Arif,1,1,100.0,0,0.0,2,6688,0.0
Michael_Bolton,1,1,100.0,0,0.0,0,6688,0.0
Carlos_Menem,21,21,100.0,0,0.0,7,6688,0.1
Michael_Hoffa,1,1,100.0,0,0.0,0,6688,0.0
Sheldon_Silver,1,1,100.0,0,0.0,6,6688,0.1
Brett_Perry,1,1,100.0,0,0.0,0,6688,0.0
Wim_Duisenberg,1,1,100.0,0,0.0,5,6688,0.1
Kristanna_Loken,5,3,60.0,2,40.0,4,6688,0.1
Mike_Weir,10,7,70.0,3,30.0,5,6688,0.1
David_McCallum,1,1,100.0,0,0.0,3,6688,0.0
Thabo_Mbeki,4,3,75.0,1,25.0,15,6688,0.2
Mukhtar_Alytnbayev,1,1,100.0,0,0.0,0,6688,0.0
Juan_Carlos_Ferrero,28,19,67.9,9,32.1,0,6688,0.0
Mary_Lou_Retton,1,1,100.0,0,0.0,0,6688,0.0
Blythe_Hartley,2,1,50.0,1,50.0,0,6688,0.0
Joschka_Fischer,19,17,89.5,2,10.5,1,6688,0.0
Will_Ferrell,1,1,100.0,0,0.0,1,6688,0.0
Paula_Zahn,2,2,100.0,0,0.0,1,6688,0.0
George_Ryan,4,1,25.0,3,75.0,1,6688,0.0
William_Bulger,4,1,25.0,3,75.0,6,6688,0.1
Joseph_Nacchio,1,1,100.0,0,0.0,9,6688,0.1
Jakob_Kellenberger,1,1,100.0,0,0.0,5,6688,0.1
George_Foreman,2,2,100.0,0,0.0,19,6688,0.3
Evan_Rachel_Wood,3,3,100.0,0,0.0,0,6688,0.0
Pete_Gillen,1,1,100.0,0,0.0,14,6688,0.2
Tyron_Garner,2,2,100.0,0,0.0,11,6688,0.2
Mariah_Carey,7,7,100.0,0,0.0,2,6688,0.0
Bob_Hope,7,4,57.1,3,42.9,8,6688,0.1
John_Wolf,2,2,100.0,0,0.0,1,6688,0.0
Ana_Palacio,8,2,25.0,6,75.0,4,6688,0.1
BJ_Habibie,1,1,100.0,0,0.0,0,6688,0.0
Veronica_Lake,1,1,100.0,0,0.0,0,6688,0.0
Ambrose_Lee,1,1,100.0,0,0.0,42,6688,0.6
Chin-Hui_Tsao,1,1,100.0,0,0.0,3,6688,0.0
Alberto_Fujimori,2,2,100.0,0,0.0,12,6688,0.2
Marianne_Stanley,1,1,100.0,0,0.0,2,6688,0.0
Carl_Reiner,2,2,100.0,0,0.0,21,6688,0.3
Junichiro_Koizumi,60,55,91.7,5,8.3,2,6688,0.0
Calvin_Harrison,1,1,100.0,0,0.0,0,6688,0.0
Martha_Lucia_Ramirez,4,4,100.0,0,0.0,1,6688,0.0
Tom_Miller,1,1,100.0,0,0.0,38,6688,0.6
Josh_Childress,1,1,100.0,0,0.0,0,6688,0.0
Peter_Schultz,1,1,100.0,0,0.0,4,6688,0.1
Aaron_Patterson,1,1,100.0,0,0.0,1,6688,0.0
Jose_Jose,1,1,100.0,0,0.0,0,6688,0.0
Koichiro_Matsuura,1,1,100.0,0,0.0,8,6688,0.1
Monte_Kiffin,1,1,100.0,0,0.0,1,6688,0.0
Mark_Foley,1,1,100.0,0,0.0,3,6688,0.0
Amy_Cotton,1,1,100.0,0,0.0,3,6688,0.0
Kirk_Doerger,1,1,100.0,0,0.0,2,6688,0.0
Isabella_Rossellini,3,2,66.7,1,33.3,0,6688,0.0
Thomas_Rupprath,3,1,33.3,2,66.7,2,6688,0.0
Torri_Edwards,2,2,100.0,0,0.0,5,6688,0.1
Norodom_Sihanouk,3,2,66.7,1,33.3,10,6688,0.1
Enrique_Bolanos,5,5,100.0,0,0.0,25,6688,0.4
Jules_Asner,1,1,100.0,0,0.0,0,6688,0.0
Nicklas_Lidstrom,1,1,100.0,0,0.0,3,6688,0.0
Hank_Bass,1,1,100.0,0,0.0,2,6688,0.0
Kevin_Borseth,1,1,100.0,0,0.0,1,6688,0.0
Nicole,1,1,100.0,0,0.0,1,6688,0.0
Nawabzada_Nasrullah_Khan,1,1,100.0,0,0.0,4,6688,0.1
Sandra_Ceccarelli,1,1,100.0,0,0.0,2,6688,0.0
Tomomi_Morita,1,1,100.0,0,0.0,3,6688,0.0
Hamza_Atiya_Muhsen,1,1,100.0,0,0.0,0,6688,0.0
Vanessa_Redgrave,5,5,100.0,0,0.0,1,6688,0.0
Billy_Beane,1,1,100.0,0,0.0,0,6688,0.0
Ruano_Pascual,1,1,100.0,0,0.0,1,6688,0.0
Alex_Penelas,2,2,100.0,0,0.0,1,6688,0.0
Kyle_McLaren,1,1,100.0,0,0.0,0,6688,0.0
Viktor_Yushchenko,1,1,100.0,0,0.0,1,6688,0.0
Winona_Ryder,24,17,70.8,7,29.2,1,6688,0.0
Bill_Lerach,1,1,100.0,0,0.0,61,6688,0.9
Geovani_Lapentti,1,1,100.0,0,0.0,6,6688,0.1
Nathirah_Hussein,1,1,100.0,0,0.0,0,6688,0.0
Phil_Morris,1,1,100.0,0,0.0,10,6688,0.1
Brian_Pavlich,1,1,100.0,0,0.0,4,6688,0.1
Heather_Whitestone_McCallum,1,1,100.0,0,0.0,0,6688,0.0
Odilia_Collazo,1,1,100.0,0,0.0,0,6688,0.0
Naji_Sabri,7,1,14.3,6,85.7,8,6688,0.1
Anders_Fogh_Rasmussen,4,3,75.0,1,25.0,24,6688,0.4
Charles_Schumer,2,1,50.0,1,50.0,3,6688,0.0
Amanda_Marsh,1,1,100.0,0,0.0,0,6688,0.0
Dion_Glover,1,1,100.0,0,0.0,10,6688,0.1
Jose_Dirceu,2,1,50.0,1,50.0,11,6688,0.2
Dennis_Oswald,1,1,100.0,0,0.0,5,6688,0.1
Alex_Ferguson,1,1,100.0,0,0.0,2,6688,0.0
Tommy_Franks,16,11,68.8,5,31.2,5,6688,0.1
Joseph_Hoy,1,1,100.0,0,0.0,22,6688,0.3
Mike_Sweeney,1,1,100.0,0,0.0,2,6688,0.0
Martin_Boryczewski,1,1,100.0,0,0.0,12,6688,0.2
Ali_Hammoud,1,1,100.0,0,0.0,2,6688,0.0
Mark_Wahlberg,4,2,50.0,2,50.0,3,6688,0.0
Nicolas_Eyzaguirre,1,1,100.0,0,0.0,1,6688,0.0
Diana_Munz,3,3,100.0,0,0.0,1,6688,0.0
Tim_Pawlenty,1,1,100.0,0,0.0,2,6688,0.0
Kristy_Curry,1,1,100.0,0,0.0,4,6688,0.1
Vytas_Danelius,1,1,100.0,0,0.0,29,6688,0.4
Timothy_Goebel,1,1,100.0,0,0.0,0,6688,0.0
Morris_Watts,1,1,100.0,0,0.0,8,6688,0.1
Irwan_Fadzi_Idris,1,1,100.0,0,0.0,30,6688,0.4
Julien_Boutter,1,1,100.0,0,0.0,1,6688,0.0
David_Heyman,2,2,100.0,0,0.0,1,6688,0.0
Meirion_Evans,1,1,100.0,0,0.0,0,6688,0.0
Michael_Diekmann,1,1,100.0,0,0.0,5,6688,0.1
Juan_Jose_Lucas,1,1,100.0,0,0.0,4,6688,0.1
Mohamed_ElBaradei,8,8,100.0,0,0.0,0,6688,0.0
Jim_Wessling,1,1,100.0,0,0.0,8,6688,0.1
Joan_Collins,1,1,100.0,0,0.0,0,6688,0.0
Charles_Lebois,1,1,100.0,0,0.0,3,6688,0.0
Jackie_Chan,13,11,84.6,2,15.4,2,6688,0.0
Andrew_Caldecott,1,1,100.0,0,0.0,11,6688,0.2
Brian_Van_Dusen,1,1,100.0,0,0.0,1,6688,0.0
Wu_Yi,3,3,100.0,0,0.0,42,6688,0.6
Jon_Gruden,7,7,100.0,0,0.0,0,6688,0.0
Warren_Granados,1,1,100.0,0,0.0,5,6688,0.1
Cabas,1,1,100.0,0,0.0,0,6688,0.0
Omar_el-Heib,1,1,100.0,0,0.0,4,6688,0.1
Tonino_Guerra,1,1,100.0,0,0.0,12,6688,0.2
Gary_Gitnick,1,1,100.0,0,0.0,1,6688,0.0
Isaiah_Washington,2,1,50.0,1,50.0,5,6688,0.1
Itamar_Franco,1,1,100.0,0,0.0,31,6688,0.5
Noor_Mohammed,1,1,100.0,0,0.0,0,6688,0.0
Morgan_Hentzen,1,1,100.0,0,0.0,1,6688,0.0
Mario_Lemieux,1,1,100.0,0,0.0,1,6688,0.0
Michael_McNeely,1,1,100.0,0,0.0,4,6688,0.1
Bob_Beauprez,2,2,100.0,0,0.0,3,6688,0.0
Bobby_Robson,2,2,100.0,0,0.0,4,6688,0.1
Judi_Patton,1,1,100.0,0,0.0,1,6688,0.0
David_Kelley,2,2,100.0,0,0.0,1,6688,0.0
Mona_Rishmawi,1,1,100.0,0,0.0,0,6688,0.0
Laura_Gobai,1,1,100.0,0,0.0,4,6688,0.1
Eva_Amurri,1,1,100.0,0,0.0,3,6688,0.0
Michael_Bouchard,1,1,100.0,0,0.0,6,6688,0.1
Marricia_Tate,1,1,100.0,0,0.0,6,6688,0.1
Cemil_Cicek,1,1,100.0,0,0.0,4,6688,0.1
Brigitte_Boisselier,2,2,100.0,0,0.0,0,6688,0.0
Angela_Merkel,5,5,100.0,0,0.0,1,6688,0.0
Daniele_Nardello,1,1,100.0,0,0.0,2,6688,0.0
Hans-Christian_Schmid,1,1,100.0,0,0.0,0,6688,0.0
Gerard_Kleisterlee,1,1,100.0,0,0.0,2,6688,0.0
Roy_Rogers,1,1,100.0,0,0.0,5,6688,0.1
Marsah_Ambrosius,1,1,100.0,0,0.0,0,6688,0.0
Cho_Myung-kyun,1,1,100.0,0,0.0,47,6688,0.7
Amy_Brenneman,1,1,100.0,0,0.0,3,6688,0.0
Carlos_Arroyo,1,1,100.0,0,0.0,0,6688,0.0
Andy_Roddick,14,6,42.9,8,57.1,0,6688,0.0
Lars_Von_Trier,3,3,100.0,0,0.0,0,6688,0.0
Dennis_Kozlowski,2,2,100.0,0,0.0,4,6688,0.1
Bob_Holden,1,1,100.0,0,0.0,2,6688,0.0
Maureen_Kanka,1,1,100.0,0,0.0,1,6688,0.0
Julien_Varlet,1,1,100.0,0,0.0,0,6688,0.0
Denys_Arcand,1,1,100.0,0,0.0,3,6688,0.0
George_Harrison,1,1,100.0,0,0.0,2,6688,0.0
Lena_Olin,1,1,100.0,0,0.0,2,6688,0.0
Gavin_Degraw,1,1,100.0,0,0.0,0,6688,0.0
George_Brumley_III,1,1,100.0,0,0.0,11,6688,0.2
Moshe_Katsav,4,3,75.0,1,25.0,13,6688,0.2
Geraldo_Rivera,1,1,100.0,0,0.0,0,6688,0.0
Thaksin_Shinawatra,6,6,100.0,0,0.0,14,6688,0.2
Koichi_Tanaka,1,1,100.0,0,0.0,12,6688,0.2
Diana_Renee_Valdivieso_Dubon,1,1,100.0,0,0.0,0,6688,0.0
Melissa_Stark,1,1,100.0,0,0.0,1,6688,0.0
Tim_Duncan,4,4,100.0,0,0.0,4,6688,0.1
Joanne_Woodward,1,1,100.0,0,0.0,1,6688,0.0
Maurice_Papon,1,1,100.0,0,0.0,0,6688,0.0
Alina_Kabaeva,1,1,100.0,0,0.0,1,6688,0.0
Hana_Makhmalbaf,1,1,100.0,0,0.0,0,6688,0.0
Eva_Marie_Saint,1,1,100.0,0,0.0,4,6688,0.1
JK_Rowling,6,3,50.0,3,50.0,2,6688,0.0
Alimzhan_Tokhtakhounov,2,2,100.0,0,0.0,4,6688,0.1
Irina_Framtsova,1,1,100.0,0,0.0,2,6688,0.0
Joseph_Fiennes,1,1,100.0,0,0.0,1,6688,0.0
Ilan_Goldfajn,1,1,100.0,0,0.0,9,6688,0.1
Judith_Nathan,1,1,100.0,0,0.0,2,6688,0.0
Michael_Patrick_King,2,2,100.0,0,0.0,2,6688,0.0
Lee_Ann_Knight,1,1,100.0,0,0.0,6,6688,0.1
Gene_Keady,1,1,100.0,0,0.0,14,6688,0.2
Deece_Eckstein,1,1,100.0,0,0.0,2,6688,0.0
Kirk_Franklin,1,1,100.0,0,0.0,7,6688,0.1
Lars_Burgsmuller,1,1,100.0,0,0.0,2,6688,0.0
Ingrid_Betancourt,1,1,100.0,0,0.0,0,6688,0.0
Chris_Forsyth,1,1,100.0,0,0.0,9,6688,0.1
Mary_Blige,1,1,100.0,0,0.0,1,6688,0.0
Jose_Alencar,1,1,100.0,0,0.0,25,6688,0.4
Bill_Elliott,1,1,100.0,0,0.0,27,6688,0.4
Nestor_Kirchner,36,34,94.4,2,5.6,5,6688,0.1
Hamad_Bin_Isa_al-Khalifa,1,1,100.0,0,0.0,1,6688,0.0
Theodore_Tweed_Roosevelt,3,3,100.0,0,0.0,7,6688,0.1
Oprah_Winfrey,4,3,75.0,1,25.0,2,6688,0.0
Emmanuel_Milingo,1,1,100.0,0,0.0,22,6688,0.3
Amy_Gale,1,1,100.0,0,0.0,0,6688,0.0
Brent_Coles,1,1,100.0,0,0.0,3,6688,0.0
Tian_Zhuang_Zhuang,1,1,100.0,0,0.0,33,6688,0.5
Tom_Kelly,1,1,100.0,0,0.0,0,6688,0.0
Gene_Robinson,5,4,80.0,1,20.0,36,6688,0.5
Michael_Guiler,1,1,100.0,0,0.0,0,6688,0.0
Cassandra_Heise,1,1,100.0,0,0.0,3,6688,0.0
Hadley_Bilger,1,1,100.0,0,0.0,0,6688,0.0
Erika_Reyes,1,1,100.0,0,0.0,1,6688,0.0
Melana_Scantlin,1,1,100.0,0,0.0,2,6688,0.0
David_McCullough,1,1,100.0,0,0.0,37,6688,0.6
Mary_Maddux,1,1,100.0,0,0.0,3,6688,0.0
Nora_Bendijo,2,1,50.0,1,50.0,1,6688,0.0
Jonathan_Woodgate,1,1,100.0,0,0.0,0,6688,0.0
Sarah_Wynter,1,1,100.0,0,0.0,0,6688,0.0
Martin_Burnham,1,1,100.0,0,0.0,1,6688,0.0
Wendell_Bryant,1,1,100.0,0,0.0,6,6688,0.1
Joseph_Deiss,3,2,66.7,1,33.3,20,6688,0.3
Alexis_Dennisoff,1,1,100.0,0,0.0,11,6688,0.2
Mohammaed_Ahmad_Al_Jarallah,1,1,100.0,0,0.0,1,6688,0.0
Mike_Holmgren,2,2,100.0,0,0.0,2,6688,0.0
Denis_Fassou-Nguesso,1,1,100.0,0,0.0,0,6688,0.0
Kim_Su_Nam,1,1,100.0,0,0.0,23,6688,0.3
Gary_Gero,1,1,100.0,0,0.0,17,6688,0.3
Thomas_Cloyd,1,1,100.0,0,0.0,4,6688,0.1
Larry_Johnson,2,2,100.0,0,0.0,1,6688,0.0
Bob_Guccione,1,1,100.0,0,0.0,2,6688,0.0
Sanja_Papic,1,1,100.0,0,0.0,4,6688,0.1
Maria_Shkolnikova,1,1,100.0,0,0.0,4,6688,0.1
Brendan_Fraser,1,1,100.0,0,0.0,0,6688,0.0
Alan_Tang_Kwong-wing,1,1,100.0,0,0.0,0,6688,0.0
Jose_Bove,1,1,100.0,0,0.0,0,6688,0.0
Ismail_Abu_Shanab,1,1,100.0,0,0.0,0,6688,0.0
Alanna_Ubach,1,1,100.0,0,0.0,7,6688,0.1
Masatoshi_Koshiba,1,1,100.0,0,0.0,31,6688,0.5
Milo_Djukanovic,3,3,100.0,0,0.0,4,6688,0.1
Kwon_Young-gil,1,1,100.0,0,0.0,5,6688,0.1
Nikolay_Davydenko,1,1,100.0,0,0.0,2,6688,0.0
Michael_Phelps,5,3,60.0,2,40.0,4,6688,0.1
Melissa_Gilbert,1,1,100.0,0,0.0,0,6688,0.0
Jose_Miguel_Aleman,1,1,100.0,0,0.0,11,6688,0.2
Andrzej_Tyszkiewicz,1,1,100.0,0,0.0,28,6688,0.4
Carlo_Ancelotti,3,3,100.0,0,0.0,17,6688,0.3
George_Lucas,1,1,100.0,0,0.0,1,6688,0.0
Jennifer_McCoy,1,1,100.0,0,0.0,3,6688,0.0
Mercedes_Amor,1,1,100.0,0,0.0,13,6688,0.2
Kim_Hong-gul,1,1,100.0,0,0.0,56,6688,0.8
Mario_Austin,1,1,100.0,0,0.0,7,6688,0.1
Milan_Kucan,1,1,100.0,0,0.0,9,6688,0.1
Momcilo_Perisic,1,1,100.0,0,0.0,2,6688,0.0
Heather_Willson,1,1,100.0,0,0.0,0,6688,0.0
Mathias_Reichhold,3,3,100.0,0,0.0,1,6688,0.0
Mark_Komara,1,1,100.0,0,0.0,1,6688,0.0
Jonathan_Fine,1,1,100.0,0,0.0,3,6688,0.0
Tim_Curley,1,1,100.0,0,0.0,7,6688,0.1
Andre_Bucher,1,1,100.0,0,0.0,0,6688,0.0
Mitoji_Yabunaka,2,2,100.0,0,0.0,21,6688,0.3
Mike_Bair,1,1,100.0,0,0.0,3,6688,0.0
Nancy_Sinatra,2,1,50.0,1,50.0,2,6688,0.0
Neil_Goldman,1,1,100.0,0,0.0,1,6688,0.0
Patti_Labelle,3,3,100.0,0,0.0,1,6688,0.0
Brian_Cowen,2,2,100.0,0,0.0,28,6688,0.4
Eric_Robert_Rudolph,3,2,66.7,1,33.3,3,6688,0.0
Miguel_Hakim,1,1,100.0,0,0.0,28,6688,0.4
Lenny_Wilkens,3,3,100.0,0,0.0,9,6688,0.1
Paul_Crake,1,1,100.0,0,0.0,0,6688,0.0
Michael_Shelby,1,1,100.0,0,0.0,5,6688,0.1
Kenneth_Branagh,2,2,100.0,0,0.0,4,6688,0.1
Julianna_Margulies,2,2,100.0,0,0.0,4,6688,0.1
Mary_Lou_Markakis,1,1,100.0,0,0.0,6,6688,0.1
Brian_Henson,1,1,100.0,0,0.0,3,6688,0.0
Jennifer_Pena,1,1,100.0,0,0.0,0,6688,0.0
Valentino_Rossi,6,1,16.7,5,83.3,3,6688,0.0
Martin_Keown,1,1,100.0,0,0.0,4,6688,0.1
Patrick_Ewing,2,1,50.0,1,50.0,5,6688,0.1
Masamori_Tokuyama,1,1,100.0,0,0.0,1,6688,0.0
Alicia_Hollowell,1,1,100.0,0,0.0,1,6688,0.0
Rowan_Williams,1,1,100.0,0,0.0,5,6688,0.1
Tommy_Lasorda,1,1,100.0,0,0.0,11,6688,0.2
Jacqueline_Marris,1,1,100.0,0,0.0,1,6688,0.0
Kirsten_Dunst,1,1,100.0,0,0.0,0,6688,0.0
Amber_Tamblyn,2,2,100.0,0,0.0,0,6688,0.0
Joshua_Perper,1,1,100.0,0,0.0,0,6688,0.0
Maura_Tierney,1,1,100.0,0,0.0,8,6688,0.1
Bob_Hayes,1,1,100.0,0,0.0,6,6688,0.1
William_Burns,2,2,100.0,0,0.0,2,6688,0.0
Earl_Scruggs,1,1,100.0,0,0.0,12,6688,0.2
Perry_Farrell,1,1,100.0,0,0.0,1,6688,0.0
Chang_Sang,1,1,100.0,0,0.0,41,6688,0.6
Hayden_Panettiere,1,1,100.0,0,0.0,0,6688,0.0
Mary_Tyler_Moore,2,2,100.0,0,0.0,1,6688,0.0
Junko_Tabei,1,1,100.0,0,0.0,25,6688,0.4
Celine_Dion,8,6,75.0,2,25.0,3,6688,0.0
Hashan_Tillakaratne,1,1,100.0,0,0.0,1,6688,0.0
Natanaela_Barnova,1,1,100.0,0,0.0,1,6688,0.0
Tom_Scully,1,1,100.0,0,0.0,0,6688,0.0
Jerome_Golmard,1,1,100.0,0,0.0,0,6688,0.0
Bianca_Jagger,1,1,100.0,0,0.0,0,6688,0.0
George_Karl,2,2,100.0,0,0.0,4,6688,0.1
Pete_Rose,2,1,50.0,1,50.0,0,6688,0.0
Alfredo_Pena,1,1,100.0,0,0.0,36,6688,0.5
Tony_Cummo,1,1,100.0,0,0.0,0,6688,0.0
Boris_Jordan,1,1,100.0,0,0.0,14,6688,0.2
Vaclav_Havel,9,8,88.9,1,11.1,5,6688,0.1
Ximena_Bohorquez,1,1,100.0,0,0.0,3,6688,0.0
Martin_Frost,1,1,100.0,0,0.0,2,6688,0.0
Bill_Clinton,28,9,32.1,19,67.9,10,6688,0.1
Brian_Wells,2,2,100.0,0,0.0,6,6688,0.1
Bob_Krueger,1,1,100.0,0,0.0,10,6688,0.1
Bustam_A_Zedan_Aljanabi,1,1,100.0,0,0.0,2,6688,0.0
Vladimir_Ustinov,1,1,100.0,0,0.0,2,6688,0.0
Ryan_Newman,1,1,100.0,0,0.0,2,6688,0.0
Islam_Karimov,1,1,100.0,0,0.0,17,6688,0.3
Neri_Marcore,2,2,100.0,0,0.0,2,6688,0.0
Emily_Mortimer,1,1,100.0,0,0.0,0,6688,0.0
Jim_Wong,1,1,100.0,0,0.0,22,6688,0.3
Matthew_Broderick,4,2,50.0,2,50.0,0,6688,0.0
Alexander_Losyukov,4,4,100.0,0,0.0,11,6688,0.2
Geno_Auriemma,2,2,100.0,0,0.0,0,6688,0.0
Jorge_Marquez-Ruarte,1,1,100.0,0,0.0,3,6688,0.0
Jennifer_Thompson,2,2,100.0,0,0.0,2,6688,0.0
Johnny_Carson,2,2,100.0,0,0.0,7,6688,0.1
Francis_Crick,1,1,100.0,0,0.0,1,6688,0.0
Alfredo_di_Stefano,1,1,100.0,0,0.0,13,6688,0.2
David_Dodge,2,1,50.0,1,50.0,1,6688,0.0
Chris_Cirino,1,1,100.0,0,0.0,4,6688,0.1
Billy_Gilman,1,1,100.0,0,0.0,4,6688,0.1
Dionyssis_Georgiadis,1,1,100.0,0,0.0,1,6688,0.0
Miles_Stewart,1,1,100.0,0,0.0,3,6688,0.0
Alex_Zanardi,1,1,100.0,0,0.0,4,6688,0.1
Kristin_Davis,3,3,100.0,0,0.0,0,6688,0.0
Ilie_Nastase,1,1,100.0,0,0.0,14,6688,0.2
Larry_Brown,7,1,14.3,6,85.7,6,6688,0.1
Zakia_Hakki,1,1,100.0,0,0.0,0,6688,0.0
Jorge_Batlle,3,2,66.7,1,33.3,18,6688,0.3
Bixente_LIzarazu,1,1,100.0,0,0.0,0,6688,0.0
Debra_Shank,1,1,100.0,0,0.0,3,6688,0.0
Trent_Lott,16,10,62.5,6,37.5,7,6688,0.1
Michael_Sullivan,2,2,100.0,0,0.0,3,6688,0.0
Troy_Aikman,1,1,100.0,0,0.0,8,6688,0.1
Carlos_Bianchi,2,2,100.0,0,0.0,7,6688,0.1
Joan_Dangerfield,1,1,100.0,0,0.0,1,6688,0.0
Vaclav_Klaus,2,2,100.0,0,0.0,0,6688,0.0
Khaled_Sawalhi,1,1,100.0,0,0.0,0,6688,0.0
Tom_Koenigs,1,1,100.0,0,0.0,4,6688,0.1
Michael_Rolinee,1,1,100.0,0,0.0,6,6688,0.1
Jennifer_Granholm,1,1,100.0,0,0.0,0,6688,0.0
Nebojsa_Pavkovic,2,2,100.0,0,0.0,0,6688,0.0
Marquis_Estill,1,1,100.0,0,0.0,16,6688,0.2
Joy_Lee_Sadler,1,1,100.0,0,0.0,9,6688,0.1
Mike_Matheny,1,1,100.0,0,0.0,0,6688,0.0
Gary_Doer,3,3,100.0,0,0.0,29,6688,0.4
Walter_Mondale,9,7,77.8,2,22.2,4,6688,0.1
Tim_Blake_Nelson,1,1,100.0,0,0.0,3,6688,0.0
Itzhak_Perlman,1,1,100.0,0,0.0,42,6688,0.6
Carlos_Salinas,1,1,100.0,0,0.0,3,6688,0.0
Kurt_Thomas,1,1,100.0,0,0.0,1,6688,0.0
Alexander_Rumyantsev,2,2,100.0,0,0.0,16,6688,0.2
Jorge_Quiroga,1,1,100.0,0,0.0,6,6688,0.1
Michael_Capellas,2,1,50.0,1,50.0,14,6688,0.2
Estelle_Morris,1,1,100.0,0,0.0,0,6688,0.0
Tyra_Banks,2,2,100.0,0,0.0,2,6688,0.0
Harald_Ringstorff,1,1,100.0,0,0.0,2,6688,0.0
Wan_Yanhai,1,1,100.0,0,0.0,46,6688,0.7
Larry_Ralston,1,1,100.0,0,0.0,17,6688,0.3
Shigeo_Nagashima,1,1,100.0,0,0.0,7,6688,0.1
Tom_Sizemore,1,1,100.0,0,0.0,1,6688,0.0
