Name,Images of Name,True Positives,Percent TP,False Negatives,Percent FN,False positives,Total faces,Percent FP
Masja_Juel,1,1,100.0,0,0.0,6582,6688,98.41507177033493
Cass_Ballenger,1,1,100.0,0,0.0,6627,6688,99.08791866028709
Sara_Silverman,1,1,100.0,0,0.0,6614,6688,98.89354066985646
Melanie_Griffith,3,3,100.0,0,0.0,6542,6688,97.81698564593302
Jose_Cevallos,1,1,100.0,0,0.0,6338,6688,94.76674641148325
Thad_Matta,1,1,100.0,0,0.0,6568,6688,98.20574162679426
Esteban_Cordoba-Velazquez,1,1,100.0,0,0.0,6608,6688,98.80382775119617
Bilal_Erdogan,1,1,100.0,0,0.0,6150,6688,91.95574162679426
Francis_George,2,2,100.0,0,0.0,6611,6688,98.84868421052632
Jose_Maria_Aznar,23,23,100.0,0,0.0,6590,6688,98.5346889952153
Kosuke_Kitajima,2,2,100.0,0,0.0,6519,6688,97.47308612440192
Marina_Hands,1,1,100.0,0,0.0,6204,6688,92.76315789473684
Andre_Lange,1,1,100.0,0,0.0,6460,6688,96.5909090909091
Andrew_Luster,1,1,100.0,0,0.0,5828,6688,87.14114832535886
Carlos_Queiroz,1,1,100.0,0,0.0,6443,6688,96.33672248803828
Eric_Benet,1,1,100.0,0,0.0,6610,6688,98.83373205741627
David_Alpay,1,1,100.0,0,0.0,6442,6688,96.32177033492823
George_P_Bush,2,2,100.0,0,0.0,6234,6688,93.21172248803828
Leo_Mullin,1,1,100.0,0,0.0,6362,6688,95.1255980861244
Jennie_Finch,1,1,100.0,0,0.0,6552,6688,97.96650717703349
Dewayne_White,1,1,100.0,0,0.0,6579,6688,98.37021531100478
Hana_Sadiq,1,1,100.0,0,0.0,6608,6688,98.80382775119617
George_Gregan,1,1,100.0,0,0.0,6509,6688,97.32356459330144
Toni_Braxton,3,3,100.0,0,0.0,6554,6688,97.9964114832536
Juan_Carlos_Ortega,1,1,100.0,0,0.0,6615,6688,98.90849282296651
Larry_Eustachy,1,1,100.0,0,0.0,6558,6688,98.05622009569377
Hal_Sellers,1,1,100.0,0,0.0,6526,6688,97.57775119617224
Omar_Sharif,4,4,100.0,0,0.0,6564,6688,98.14593301435407
Natalie_Cole,3,3,100.0,0,0.0,6600,6688,98.6842105263158
William_Hurt,1,1,100.0,0,0.0,6447,6688,96.39653110047847
Thomas_Ferguson,1,1,100.0,0,0.0,6576,6688,98.32535885167464
Sharon_Robinson,1,1,100.0,0,0.0,6468,6688,96.71052631578948
Ethan_Hawke,4,4,100.0,0,0.0,6603,6688,98.72906698564593
Casy_Preslar,1,1,100.0,0,0.0,6610,6688,98.83373205741627
Jack_Nicholson,3,3,100.0,0,0.0,6623,6688,99.0281100478469
Wally_Szczerbiak,1,1,100.0,0,0.0,6609,6688,98.81877990430623
Roy_Blunt,1,1,100.0,0,0.0,6561,6688,98.10107655502392
Dereck_Whittenburg,1,1,100.0,0,0.0,6596,6688,98.6244019138756
Alejandro_Lembo,1,1,100.0,0,0.0,6488,6688,97.00956937799043
